id,name,lat,lon,from,to,heading,volume,coverage
92719V1125906,Eidkjosen sør,69.673681,18.744357,,,,,
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-01T22:00:00+01:00,2018-01-01T23:00:00+01:00,Tomasjord,141.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-01T22:00:00+01:00,2018-01-01T23:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-01T23:00:00+01:00,2018-01-02T00:00:00+01:00,Tomasjord,68.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-01T23:00:00+01:00,2018-01-02T00:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T00:00:00+01:00,2018-01-02T01:00:00+01:00,Tomasjord,33.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T00:00:00+01:00,2018-01-02T01:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T01:00:00+01:00,2018-01-02T02:00:00+01:00,Tomasjord,15.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T01:00:00+01:00,2018-01-02T02:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T02:00:00+01:00,2018-01-02T03:00:00+01:00,Tomasjord,7.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T02:00:00+01:00,2018-01-02T03:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T03:00:00+01:00,2018-01-02T04:00:00+01:00,Tomasjord,7.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T03:00:00+01:00,2018-01-02T04:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T04:00:00+01:00,2018-01-02T05:00:00+01:00,Tomasjord,6.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T04:00:00+01:00,2018-01-02T05:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T05:00:00+01:00,2018-01-02T06:00:00+01:00,Tomasjord,37.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T05:00:00+01:00,2018-01-02T06:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T06:00:00+01:00,2018-01-02T07:00:00+01:00,Tomasjord,95.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T06:00:00+01:00,2018-01-02T07:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T07:00:00+01:00,2018-01-02T08:00:00+01:00,Tomasjord,185.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T07:00:00+01:00,2018-01-02T08:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T08:00:00+01:00,2018-01-02T09:00:00+01:00,Tomasjord,190.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T08:00:00+01:00,2018-01-02T09:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T09:00:00+01:00,2018-01-02T10:00:00+01:00,Tomasjord,191.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T09:00:00+01:00,2018-01-02T10:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T10:00:00+01:00,2018-01-02T11:00:00+01:00,Tomasjord,222.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T10:00:00+01:00,2018-01-02T11:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T11:00:00+01:00,2018-01-02T12:00:00+01:00,Tomasjord,230.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T11:00:00+01:00,2018-01-02T12:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T12:00:00+01:00,2018-01-02T13:00:00+01:00,Tomasjord,313.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T12:00:00+01:00,2018-01-02T13:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T13:00:00+01:00,2018-01-02T14:00:00+01:00,Tomasjord,396.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T13:00:00+01:00,2018-01-02T14:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T14:00:00+01:00,2018-01-02T15:00:00+01:00,Tomasjord,492.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T14:00:00+01:00,2018-01-02T15:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T15:00:00+01:00,2018-01-02T16:00:00+01:00,Tomasjord,1090.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T15:00:00+01:00,2018-01-02T16:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T16:00:00+01:00,2018-01-02T17:00:00+01:00,Tomasjord,957.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T16:00:00+01:00,2018-01-02T17:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T17:00:00+01:00,2018-01-02T18:00:00+01:00,Tomasjord,344.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T17:00:00+01:00,2018-01-02T18:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T18:00:00+01:00,2018-01-02T19:00:00+01:00,Tomasjord,320.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T18:00:00+01:00,2018-01-02T19:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T19:00:00+01:00,2018-01-02T20:00:00+01:00,Tomasjord,312.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T19:00:00+01:00,2018-01-02T20:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T20:00:00+01:00,2018-01-02T21:00:00+01:00,Tomasjord,279.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T20:00:00+01:00,2018-01-02T21:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T21:00:00+01:00,2018-01-02T22:00:00+01:00,Tomasjord,213.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T21:00:00+01:00,2018-01-02T22:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T22:00:00+01:00,2018-01-02T23:00:00+01:00,Tomasjord,145.0,98.26
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T22:00:00+01:00,2018-01-02T23:00:00+01:00,Tromsøya,0.0,98.26
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T23:00:00+01:00,2018-01-03T00:00:00+01:00,Tomasjord,77.0,97.46
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-02T23:00:00+01:00,2018-01-03T00:00:00+01:00,Tromsøya,0.0,97.46
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T00:00:00+01:00,2018-01-03T01:00:00+01:00,Tomasjord,20.0,97.56
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T00:00:00+01:00,2018-01-03T01:00:00+01:00,Tromsøya,0.0,97.56
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T01:00:00+01:00,2018-01-03T02:00:00+01:00,Tomasjord,19.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T01:00:00+01:00,2018-01-03T02:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T02:00:00+01:00,2018-01-03T03:00:00+01:00,Tomasjord,12.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T02:00:00+01:00,2018-01-03T03:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T03:00:00+01:00,2018-01-03T04:00:00+01:00,Tomasjord,9.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T03:00:00+01:00,2018-01-03T04:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T04:00:00+01:00,2018-01-03T05:00:00+01:00,Tomasjord,8.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T04:00:00+01:00,2018-01-03T05:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T05:00:00+01:00,2018-01-03T06:00:00+01:00,Tomasjord,33.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T05:00:00+01:00,2018-01-03T06:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T06:00:00+01:00,2018-01-03T07:00:00+01:00,Tomasjord,92.0,99.61
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T06:00:00+01:00,2018-01-03T07:00:00+01:00,Tromsøya,0.0,99.61
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T07:00:00+01:00,2018-01-03T08:00:00+01:00,Tomasjord,215.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T07:00:00+01:00,2018-01-03T08:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T08:00:00+01:00,2018-01-03T09:00:00+01:00,Tomasjord,229.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T08:00:00+01:00,2018-01-03T09:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T09:00:00+01:00,2018-01-03T10:00:00+01:00,Tomasjord,190.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T09:00:00+01:00,2018-01-03T10:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T10:00:00+01:00,2018-01-03T11:00:00+01:00,Tomasjord,196.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T10:00:00+01:00,2018-01-03T11:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T11:00:00+01:00,2018-01-03T12:00:00+01:00,Tomasjord,245.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T11:00:00+01:00,2018-01-03T12:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T12:00:00+01:00,2018-01-03T13:00:00+01:00,Tomasjord,311.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T12:00:00+01:00,2018-01-03T13:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T13:00:00+01:00,2018-01-03T14:00:00+01:00,Tomasjord,329.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T13:00:00+01:00,2018-01-03T14:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T14:00:00+01:00,2018-01-03T15:00:00+01:00,Tomasjord,471.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T14:00:00+01:00,2018-01-03T15:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T15:00:00+01:00,2018-01-03T16:00:00+01:00,Tomasjord,1089.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T15:00:00+01:00,2018-01-03T16:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T16:00:00+01:00,2018-01-03T17:00:00+01:00,Tomasjord,1090.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T16:00:00+01:00,2018-01-03T17:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T17:00:00+01:00,2018-01-03T18:00:00+01:00,Tomasjord,377.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T17:00:00+01:00,2018-01-03T18:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T18:00:00+01:00,2018-01-03T19:00:00+01:00,Tomasjord,348.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T18:00:00+01:00,2018-01-03T19:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T19:00:00+01:00,2018-01-03T20:00:00+01:00,Tomasjord,297.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T19:00:00+01:00,2018-01-03T20:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T20:00:00+01:00,2018-01-03T21:00:00+01:00,Tomasjord,287.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T20:00:00+01:00,2018-01-03T21:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T21:00:00+01:00,2018-01-03T22:00:00+01:00,Tomasjord,203.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T21:00:00+01:00,2018-01-03T22:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T22:00:00+01:00,2018-01-03T23:00:00+01:00,Tomasjord,168.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T22:00:00+01:00,2018-01-03T23:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T23:00:00+01:00,2018-01-04T00:00:00+01:00,Tomasjord,87.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-03T23:00:00+01:00,2018-01-04T00:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T00:00:00+01:00,2018-01-04T01:00:00+01:00,Tomasjord,41.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T00:00:00+01:00,2018-01-04T01:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T01:00:00+01:00,2018-01-04T02:00:00+01:00,Tomasjord,27.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T01:00:00+01:00,2018-01-04T02:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T02:00:00+01:00,2018-01-04T03:00:00+01:00,Tomasjord,9.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T02:00:00+01:00,2018-01-04T03:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T03:00:00+01:00,2018-01-04T04:00:00+01:00,Tomasjord,8.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T03:00:00+01:00,2018-01-04T04:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T04:00:00+01:00,2018-01-04T05:00:00+01:00,Tomasjord,8.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T04:00:00+01:00,2018-01-04T05:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T05:00:00+01:00,2018-01-04T06:00:00+01:00,Tomasjord,40.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T05:00:00+01:00,2018-01-04T06:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T06:00:00+01:00,2018-01-04T07:00:00+01:00,Tomasjord,95.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T06:00:00+01:00,2018-01-04T07:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T07:00:00+01:00,2018-01-04T08:00:00+01:00,Tomasjord,194.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T07:00:00+01:00,2018-01-04T08:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T08:00:00+01:00,2018-01-04T09:00:00+01:00,Tomasjord,260.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T08:00:00+01:00,2018-01-04T09:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T09:00:00+01:00,2018-01-04T10:00:00+01:00,Tomasjord,201.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T09:00:00+01:00,2018-01-04T10:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T10:00:00+01:00,2018-01-04T11:00:00+01:00,Tomasjord,273.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T10:00:00+01:00,2018-01-04T11:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T11:00:00+01:00,2018-01-04T12:00:00+01:00,Tomasjord,230.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T11:00:00+01:00,2018-01-04T12:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T12:00:00+01:00,2018-01-04T13:00:00+01:00,Tomasjord,301.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T12:00:00+01:00,2018-01-04T13:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T13:00:00+01:00,2018-01-04T14:00:00+01:00,Tomasjord,346.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T13:00:00+01:00,2018-01-04T14:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T14:00:00+01:00,2018-01-04T15:00:00+01:00,Tomasjord,504.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T14:00:00+01:00,2018-01-04T15:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T15:00:00+01:00,2018-01-04T16:00:00+01:00,Tomasjord,1085.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T15:00:00+01:00,2018-01-04T16:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T16:00:00+01:00,2018-01-04T17:00:00+01:00,Tomasjord,1056.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T16:00:00+01:00,2018-01-04T17:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T17:00:00+01:00,2018-01-04T18:00:00+01:00,Tomasjord,430.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T17:00:00+01:00,2018-01-04T18:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T18:00:00+01:00,2018-01-04T19:00:00+01:00,Tomasjord,363.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T18:00:00+01:00,2018-01-04T19:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T19:00:00+01:00,2018-01-04T20:00:00+01:00,Tomasjord,357.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T19:00:00+01:00,2018-01-04T20:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T20:00:00+01:00,2018-01-04T21:00:00+01:00,Tomasjord,272.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T20:00:00+01:00,2018-01-04T21:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T21:00:00+01:00,2018-01-04T22:00:00+01:00,Tomasjord,42.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T21:00:00+01:00,2018-01-04T22:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T22:00:00+01:00,2018-01-04T23:00:00+01:00,Tomasjord,0.0,66.67
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T22:00:00+01:00,2018-01-04T23:00:00+01:00,Tromsøya,0.0,66.67
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T23:00:00+01:00,2018-01-05T00:00:00+01:00,Tomasjord,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-04T23:00:00+01:00,2018-01-05T00:00:00+01:00,Tromsøya,2.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T00:00:00+01:00,2018-01-05T01:00:00+01:00,Tomasjord,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T00:00:00+01:00,2018-01-05T01:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T01:00:00+01:00,2018-01-05T02:00:00+01:00,Tomasjord,7.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T01:00:00+01:00,2018-01-05T02:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T02:00:00+01:00,2018-01-05T03:00:00+01:00,Tomasjord,15.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T02:00:00+01:00,2018-01-05T03:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T03:00:00+01:00,2018-01-05T04:00:00+01:00,Tomasjord,8.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T03:00:00+01:00,2018-01-05T04:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T04:00:00+01:00,2018-01-05T05:00:00+01:00,Tomasjord,8.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T04:00:00+01:00,2018-01-05T05:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T05:00:00+01:00,2018-01-05T06:00:00+01:00,Tomasjord,30.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T05:00:00+01:00,2018-01-05T06:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T06:00:00+01:00,2018-01-05T07:00:00+01:00,Tomasjord,85.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T06:00:00+01:00,2018-01-05T07:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T07:00:00+01:00,2018-01-05T08:00:00+01:00,Tomasjord,190.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T07:00:00+01:00,2018-01-05T08:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T08:00:00+01:00,2018-01-05T09:00:00+01:00,Tomasjord,273.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T08:00:00+01:00,2018-01-05T09:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T09:00:00+01:00,2018-01-05T10:00:00+01:00,Tomasjord,204.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T09:00:00+01:00,2018-01-05T10:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T10:00:00+01:00,2018-01-05T11:00:00+01:00,Tomasjord,217.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T10:00:00+01:00,2018-01-05T11:00:00+01:00,Tromsøya,0.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T11:00:00+01:00,2018-01-05T12:00:00+01:00,Tomasjord,229.0,100.0
68511V2673383,Tromsøysundtunnelen T1,69.67012,19.018382,2018-01-05T11:00:00+01:00,2018-01-05T12:00:00+01:00,Tromsøya,0.0,100.0
